mouseSymbol,humanSymbol,B6.1.Tfh,B6.2.Tfh,B6.3.Tfh,B6.4.Tfh,TC1.Tfh,TC2.Tfh,TC4.Tfh,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Sign_score,mouseIDwtSS
Cox7a2,COX7A2,9.497342160556698,9.66510958621498,9.560993773476381,9.59124073597668,9.18575741827107,9.1275912005485,9.21815292764469,690.071289223038,-0.580827609696609,0.0904463337998304,-6.42179273935035,1.34678713654293e-10,3.34238529923946e-09,*****,Cox7a2*****
Cox7a2l,COX7A2L,10.6912354829649,11.044618996327698,10.8530458357816,10.862593365232401,10.477185993798301,10.514690342714198,10.462962375767999,1691.3582521799601,-0.49463887505966603,0.10061847814158699,-4.91598446125993,8.83374046383292e-07,8.8381851131229e-06,*****,Cox7a2l*****
Cox7b,COX7B,10.3228827291481,10.53775149136,10.3320712592869,10.3393758951234,10.1051351029128,9.95046904338728,10.092537798576501,1224.46849539071,-0.444308185086248,0.0964617461332778,-4.60605579824735,4.10378316183052e-06,3.46145188432662e-05,****,Cox7b****
Cox7c,COX7C,9.23792620306332,9.38338097515176,9.227783605339132,9.18694327748581,8.96574925362011,8.814390896616802,8.91240827458141,558.707848923209,-0.544953976516322,0.10635253678425399,-5.12403364314488,2.99067584246619e-07,3.3646160751027e-06,*****,Cox7c*****
Cox8a,COX8A,10.8860435325265,11.0499120857744,10.9143225652529,10.9301445693484,10.7119452481057,10.54550772012,10.604370174473198,1809.2444073112601,-0.41456843414468897,0.0808243575515536,-5.12925121465095,2.90896932728366e-07,3.28430688846192e-06,*****,Cox8a*****
Cyc1,CYC1,10.464978948629499,10.6274415185235,10.5319248314269,10.5509239598339,10.3728378635982,10.270591494199302,10.27508823622,1399.4017078013098,-0.311303659497692,0.0768705497872488,-4.04971293114559,5.1280499696454296e-05,0.000319283831378158,***,Cyc1***
Lhpp,LHPP,5.655259541789239,5.70337284795175,5.72353992853595,5.70085854763022,5.5451914673454,5.6593119312391105,5.56446923937651,50.4869722659772,-0.507436247715334,0.262479256102093,-1.93324324082191,0.0532062402612792,0.11995533872965303,,Lhpp
mt-Co1,MT-CO1,17.1870267066886,17.300336393447598,17.3247762867257,17.4360176108418,17.3233806497616,17.2416965881265,17.2651494367596,161304.753264819,-0.0448120355638827,0.0728802439655261,-0.614872194789575,0.53863912678588,0.687749516727649,,mt-Co1
mt-Cytb,MT-CYB,16.3339233461851,16.472477089193198,16.449695636849,16.5594654880952,16.4370680767045,16.290673078855697,16.2926777158226,87037.0985949154,-0.135295944634732,0.0761319607924142,-1.7771241306083998,0.0755478187416269,0.15968837371004502,,mt-Cytb
mt-Nd1,MT-ND1,15.230872303809301,15.4110157735701,15.283965722943499,15.394663052976501,15.160023119551198,15.117195551849301,15.076347568915601,38864.6311576699,-0.253527726557988,0.0672921454553254,-3.7675678913567,0.000164845718007626,0.0008886362867046119,***,mt-Nd1***
mt-Nd2,MT-ND2,14.8457300640249,15.0320565997156,14.9542655529191,15.084393732094801,14.949055384050801,14.893544901052001,14.8702472476781,31654.485679452202,-0.0919447118842708,0.0736467486135383,-1.24845581937026,0.211864178226066,0.35544561771991795,,mt-Nd2
mt-Nd4,MT-ND4,14.572810654161199,14.8272093902787,14.757471685386902,14.908061543176998,14.7171228523351,14.6665795105864,14.6235685851434,27180.550851713902,-0.12190302448436,0.0892454848969765,-1.3659293198427098,0.171961148998111,0.304560004259847,,mt-Nd4
mt-Nd5,MT-ND5,15.3825166319443,15.4093611639532,15.464352959688,15.5050103448474,15.489334809892199,15.4610576424537,15.4024296766054,44630.9526130604,0.012119333578228997,0.0558522324634349,0.21698924185641502,0.8282167289661129,0.896617556905657,,mt-Nd5
mt-Nd6,MT-ND6,6.80222306258759,7.02351519799628,6.96733214260421,7.067388568172831,6.59710658003546,6.42800406850317,6.5469876140819006,114.38824411524901,-1.28679627895891,0.22832155503347198,-5.635894862271139,1.74151610296651e-08,2.74297407584071e-07,*****,mt-Nd6*****
Ndufa1,NDUFA1,9.173349456578642,9.39284700430077,9.271509898638849,9.24847907526687,9.07033898197778,8.88128040347225,8.91899666053305,570.004121872479,-0.470645994041498,0.112261572502161,-4.19240514408827,2.76012502480468e-05,0.000185266113479294,***,Ndufa1***
Ndufa10,NDUFA10,10.0393340402204,10.1693514327851,10.1012686160582,10.100574795264,9.79244805015679,9.89006823270893,9.857622530020802,1025.8064061959801,-0.347470399935759,0.0765739158721518,-4.53771230030729,5.68677696743294e-06,4.6132201936727795e-05,****,Ndufa10****
Ndufa11,NDUFA11,9.094335171443749,9.257247717602212,9.06355991038278,9.15318885940284,8.882842768674779,8.83705528418422,8.903414457140912,526.40262772742,-0.41020986973677004,0.101653491892718,-4.03537411355915,5.4515362978106606e-05,0.00033669953295096297,***,Ndufa11***
